"SYMBOL" "CA81406_BC.11_" "CA81425_.6_XXX" "CA81425_BC.12_" "CA81425_BC.17_" "CA81425_XXXXX" "CA81426_.7_XXX" "CA81426_BC.13_" "CA81426_BC.18_" "CA81426_XXXXX" "CA81426_XXXXX" "CA81428_.8_XXX" "CA81428_BC.1_P" "CA81428_BC.14_" "CA81428_XXXXX" "CA81429_.9_XXX" "CA81429_BC.15_" "CA81429_BC.20_" "CA81429_BC.3_X" "CA81429_XXXXX" "CA81435_BC.16_" "CA81436_BC.21_" "CA81436_XXXXX" "CA81437_XXXXX" "CA81438_BC.23_" "CA81438_XXXXX" "CA81438_XXXXX" "CA81439_BC.22_" "CA81439_XXXXX" "CA81439_XXXX" "CA81440_XXXXX" "CA81637_XXXXX" "CA81637_XXXX" "CA81641_SSo8_f" "CA81647_SSu8_f" "CA81649_ST16_f" "CA81665_SSu16_" "CA81667_XXXXX" "CA81668_SSo16_" "CA81669_SSo16."
"HLCS" 1074.85894868019 1008.89555499259 1683.70181775055 1737.0615152296 1187.49324441387 1008.3179272306 1512.39594074111 1853.21708610796 941.168086159052 1975.29949286349 508.340668728089 1127.12996787889 872.720877190252 1182.89623728617 912.423403346475 913.443537058625 1047.54408342474 1141.08543595422 947.613716048962 1764.18519029114 1234.51446589938 1176.93456464141 1560.63501645132 1153.10303790952 1364.09213569055 1390.22440122792 2175.31479521148 1618.23586696079 1561.52293495247 1400.55295148581 1652.20480045913 1498.64954846928 1701.92893076433 1199.17490887583 1279.98068590245 992.725428259208 1080.56582035274 1049.99727946582 1141.08543595422
"HLTF" 1829.27476616367 1012.72463940316 1186.3248811834 1301.68427726331 1116.39205962588 1122.536281058 1108.48880491847 1282.8159867447 1054.26450810131 1214.82954704556 1346.32791325157 1355.29145010756 1442.9555861063 1601.97399254066 1337.51896979011 1275.03584076157 1420.10894591338 1006.08482606674 1547.18257051938 1406.14032600683 1490.07625572042 857.004463501829 1061.12723395413 1912.58262104277 1950.90001021758 1501.27881899639 1418.82333649969 1413.77972245904 1072.58020072265 1831.84550292455 1057.05218928231 1060.74589355615 1187.85062030198 1163.1653181364 2355.15886412364 1831.42471532843 1495.60383373324 1463.14088183196 1375.04766849907
"HMBS" 723.865676109436 1168.63603390252 1487.55253914121 1382.52930991698 1449.11838188904 1260.62134958761 1030.12342375329 1155.22973969373 1303.47524472785 1238.57230693049 850.544923995236 987.722893119122 933.888570164956 1365.36104743021 748.818734646043 817.552081081747 859.953236081619 864.780829578861 785.669890737533 1391.58806942318 1295.95939868696 1566.99296550929 1397.84229097963 1027.02247564359 1300.66417599283 1378.04429034238 1697.64632089258 1400.22116701695 1351.05006077752 1150.48976577044 1385.74982334387 1330.00641955584 1450.1758340291 1114.95730344372 1047.01561437209 1151.24609721535 1067.34116100707 1081.77867987356 1137.47363425455
"HMGA1" 1367.72751335479 1147.46938715137 1340.92710966369 1315.21505157191 1828.59858155888 1231.41910175808 1331.61884946248 1114.49791218533 1544.15807251203 1105.50517749935 1597.93522280563 1704.79616168199 1537.39791122697 1450.1758340291 1601.97399254066 1467.48408268886 1429.37016386317 1582.80307209936 1434.96061024033 1224.82561262388 1316.16802648286 1314.51446809258 1056.10516948443 1644.77695385253 1818.47372543573 1216.85622223183 1359.96543246584 1082.17136946811 1246.5697934647 1296.29969289034 987.159204739732 986.638087816029 1264.16167540861 1133.93078659318 2200.52284237639 1331.29423874454 1358.46471103194 1261.36535900295 937.624839331235
"HMGB1" 859.953236081619 900.018951672969 682.869081368193 654.053509276762 952.245585881038 878.205033602054 888.695654146164 405.162476448857 773.527427176725 594.205739924341 725.318164298203 952.245585881038 984.749324470921 797.598764088541 754.343180586792 559.896488346471 664.938138756844 682.869081368193 109.570098277259 1200.02360998784 1249.99073676749 1596.64174277596 1031.15573116765 436.486511941498 537.668025112839 1035.22099357173 1516.92516122296 1094.13879956169 898.347745616387 1007.85060380981 1365.78747641834 1232.09897210432 1147.09418424993 923.31214655666 566.535271289286 981.520439937407 705.832072067148 776.355448759495 1100.1364078413
"HMGCL" 2646.6679768737 1865.59799193592 2279.75245543521 2525.20968102798 1493.4080758395 2133.76152760571 2903.46471053724 3120.2618349095 1634.05931272686 2847.12528238066 2391.95117038195 2705.45799585417 2268.2932529101 2292.84889411132 1730.33336859741 1462.90098763144 1080.56582035274 2149.05471297492 1187.85062030198 2561.94461981467 2653.24960481259 2858.03804613901 2348.60817894673 1654.36199933858 1354.04925320527 2644.35300420377 1617.29999898589 2656.14451055848 2783.99495684709 3668.4719135058 2531.63844028398 2262.39184397088 2609.83498932914 2603.86684621754 1771.61512682521 2333.85021770062 2403.26452442391 2404.64445237837 2488.34636318928
"HMGCLL1" 1842.73423198864 1621.04155098604 1548.91283635291 1468.36251623033 1918.4855072342 1705.13571618414 1383.07450825345 1607.76057055231 2040.23208643554 1310.17009105218 1331.29423874454 1632.4876723885 1247.2551538866 1217.87256125265 756.037203784885 768.199358074287 711.109705746949 1125.30361887902 632.532242034796 1963.05265541739 1478.49949140952 1591.99669817863 1406.46353173936 1275.37214969506 865.801697125851 1930.0541430263 1393.11673138407 1588.52546559702 1483.84337009989 2101.53441647092 2061.39220740919 1746.53061966413 1495.30067870574 1854.72109438715 1270.20611931014 1772.16397812685 1581.55491740491 1706.39055305682 1963.05265541739
"HMGCR" 1100.1364078413 955.277911886216 837.8292428624 950.851114617547 1199.6317530625 1191.69682650406 1528.80507375794 1463.14088183196 1427.61986972144 1706.95553417395 994.941236891745 1322.65655889135 768.199358074287 958.397865983117 1192.0860461469 1278.09819984142 1622.84866871561 1271.46830111061 1534.71158269881 1284.74264570928 1210.37968920886 2079.45302198173 1609.27559854908 487.020126831735 866.863310354194 1518.84867685465 3265.58028748254 1719.41377866984 1389.66002046265 941.168086159052 1418.21298022418 1494.72749501999 1017.30995134376 1497.95866216385 859.953236081619 1598.40616442059 1432.75329692386 1758.23662420984 1710.50993621176
"HMGCS1" 730.622779396263 1056.66490579101 1606.85576027763 1327.49830416094 1302.43892066375 1303.47524472785 1357.81506460579 1371.8648470631 1322.94733767537 1497.60671940526 549.684067447077 656.569255700013 730.622779396263 991.588803074162 1166.43355595357 1275.88787885279 1556.19622458404 1229.33938913914 1480.2383219231 832.271194392933 707.864386380629 630.204625132169 1485.24487877352 109.570098277259 282.029571317162 1241.78780194956 8759.26974797116 1713.41644065412 1873.11818202775 750.364861978439 1273.10051138257 1448.29629364861 1635.34475281463 1140.54673219783 585.930549819051 1096.91710877288 1032.08520374812 1182.1611222492 1285.49117286672
"HMGCS2" 1203.60455297859 572.728159457464 1141.47544957537 1155.22973969373 1125.30361887902 1015.58656595397 1768.97276016369 1799.87222097738 968.255326907645 2360.22088590454 613.066903894837 1203.20414451547 198.483398932653 753.064181384026 992.725428259208 984.749324470921 1280.35500472346 1076.10733247515 1245.90609850772 1025.32421950832 1093.51828464187 1425.28623138474 1317.37996548608 326.083598515428 157.630912387268 1657.74291609071 2813.51906305245 1529.68375894648 1380.93219318245 876.539829420952 1376.9357013041 1346.32791325157 1303.07870340808 894.817461672033 589.114163966344 929.451278033169 648.708195936569 872.720877190252 1035.72886974923
"HMGN1" 1351.42665803515 1170.47385497344 1181.79741262694 1194.71385754127 1248.65393514118 1051.46330302306 961.745552451876 817.552081081747 1037.14631961576 869.195056584822 1217.13341646654 1264.16167540861 1294.89325415824 1112.87192310024 1299.21111563875 1402.69023295821 1381.51811209048 1133.93078659318 1298.56394921204 849.308798975097 1059.62265530968 1394.06276561374 1088.33559758155 1608.15728365878 1803.78242334757 819.514660000492 1260.95417877709 1024.76156042403 1012.72463940316 1159.36107507013 1068.28093251397 1074.34319394708 856.117954223774 832.271194392933 1901.91052276014 603.368233758357 981.520439937407 1028.00596222745 928.557203268892
"HMOX1" 1778.36395083449 1225.56980591656 1522.07537183191 1739.57474786356 1515.24376097561 1510.25217474774 1327.49830416094 1282.03361972895 1423.37420436564 1362.55886970678 1196.37316495985 1204.45252288467 1215.72978377683 1331.07385174476 1479.54045707017 1342.04913070337 1470.98693727794 1463.14088183196 1403.27142136814 1450.42532229805 1435.89154532414 1049.14090231197 1115.95935341573 1646.62534061745 1759.83127015505 1352.12955490577 1240.4284821147 1053.74605152097 1513.02100233595 1454.68854772949 1153.10303790952 1159.78320508698 1044.37054128398 1470.98693727794 2331.00952309544 1490.45965647419 1604.10265973871 1589.63797876135 1375.71247566832
"HMOX2" 1563.44010343404 817.552081081747 956.95701626541 1354.04925320527 1016.90550608103 1009.48015396813 1063.03224482484 1657.09122729319 1231.05278822018 2227.5214497975 1176.93456464141 1209.72418553222 1234.94318237818 1568.1794351572 1503.67068823077 1421.18193947171 1986.57342279398 1599.59873258692 1689.43834530804 1917.19527969498 1735.05712784841 837.8292428624 1678.22416096542 572.728159457464 1166.43355595357 1901.41421454014 4247.6210440257 1963.05265541739 1474.36506144294 1346.693659683 1597.05363369998 1644.77695385253 1634.38221881962 1197.08886110017 1259.44306268878 1353.73326997574 1381.96480781497 1202.20502494598 938.377091551571
"HNF1A" 2114.10001268096 1625.60412473378 1785.50122916499 1536.28876165428 1846.13455203202 1825.60600119442 1713.41644065412 1551.7621867126 1872.38909241703 1391.58806942318 1689.43834530804 1671.67550529126 1655.71376877067 1729.76977417269 1866.77235877333 2024.63771550792 1836.53309942365 1814.26366378752 2019.21789688931 1749.83575091616 2099.90556643949 1229.33938913914 1496.14469685972 1780.62813029274 1814.26366378752 1488.23675415576 1193.71473585991 1394.64249731046 1395.35520063352 2025.48589807457 1824.3802283297 1523.97795553571 1321.6044639722 1748.96076682306 2435.09827120046 1728.14283869988 1876.11710031347 1736.53727175553 1355.96168424142
"HNF1B" 1341.65310997105 1059.62265530968 671.514793081865 643.9304383733 1387.09733418691 1460.33584754491 1222.73139300229 1128.36372957116 1465.38744905234 1294.64321032874 1583.11166562546 1676.78365056222 1637.95239668986 1711.66944476669 1555.00062190815 1655.28440851278 1646.62534061745 1483.84337009989 1506.43194615385 1140.10657075887 1375.04766849907 1661.9083348341 1326.39197576978 1426.62739355405 1649.31510771452 1057.64780892026 1016.90550608103 852.452359578452 1322.65655889135 1625.25728245334 1225.24651647039 1223.44774550125 1221.68885111369 1420.45421246089 1615.41095366615 1361.28333047071 1330.32194778089 1419.10610217555 1159.36107507013
"HNF4A" 1320.5865697734 1069.66834041249 1235.30725056122 1287.39486794943 1272.22429001834 1235.88407751643 1355.53650838854 1275.03584076157 1298.56394921204 1704.79616168199 1049.99727946582 1045.40314653615 1167.18312345528 1200.37264083633 1223.97449899517 1355.29145010756 1425.28623138474 1186.02317673475 1472.07467957646 856.117954223774 1219.68380960586 1611.30876036787 1397.45403455711 1733.66480202545 2100.50299963569 1021.8112794562 1516.47564006718 1084.02645388865 1273.10051138257 600.624657958878 1282.8159867447 1352.7658268182 1150.18787773574 1089.1575422228 1442.9555861063 1529.26881806344 1089.1575422228 1316.65961853495 1015.58656595397
"HNMT" 1434.57857569856 1500.61224026325 1327.85624856186 1358.10104512567 1290.2649303578 1349.91144818485 1226.00532112553 1422.59941457177 1316.16802648286 1550.36255746013 1329.1766619109 1317.71522475742 1421.18193947171 1328.44894051615 1414.22833279278 1426.62739355405 1505.79556250621 1349.65606632275 1525.56818133024 1050.89992763509 1283.07358237156 1402.35782324262 1502.28881788054 1904.47326529593 2224.31793227154 1031.59406137932 1509.07388227204 1124.90639986632 1244.45001239956 1190.94986165865 1395.65011094937 1412.94514436995 1457.20843155645 1279.98068590245 1766.72084299994 1460.04246061908 1195.86708032728 1421.47509876744 1339.2371784044
"HNRNPA1" 1802.64510317649 1497.95866216385 1470.59036745837 1151.59083233511 1316.65961853495 1395.35520063352 1287.09777738653 1241.78780194956 1420.45421246089 1406.9023126668 1193.29408937156 986.638087816029 1286.77978949492 1237.75231962986 1465.75800255699 1751.24670500428 1624.81877328675 1353.42932165621 1726.27822291377 1109.80475310322 1594.41775149826 1803.24721376961 1510.25217474774 2035.12494114341 2343.54114027271 1228.31293953886 1472.07467957646 1467.16003282051 848.307405502898 662.628256524649 1547.5823547427 1556.66862358013 1518.84867685465 1461.28973723955 1798.21901253646 1555.00062190815 1341.65310997105 1606.55470971215 1591.99669817863
"HNRNPC" 1591.99669817863 1495.92782579047 1610.95323567129 1500.19149221028 1312.39565341039 1355.53650838854 1441.67407524768 1406.46353173936 1382.23220532632 1597.05363369998 1353.10068677159 1144.67779745875 1493.4080758395 1479.54045707017 1493.08677942701 1470.59036745837 1540.42828166428 1357.81506460579 1511.53970849432 1352.12955490577 1137.08577866623 1290.66377018449 1527.97366504451 1952.71437572685 2473.49149136794 1188.29251235253 1496.14469685972 1278.83473503325 1190.11600683671 1386.05557587774 1440.58429491084 1451.36223782728 1029.61418894841 1357.81506460579 2130.15167650025 1504.38273193085 1284.30916457715 1298.56394921204 1353.73326997574
"HOGA1" 1037.68471883469 1134.39583119949 1994.58209354534 1622.84866871561 1507.41631703997 1407.78404853549 2443.98129419025 2104.39736595489 1440.58429491084 3980.63919732689 1076.10733247515 1103.25658770561 1145.12354433707 1272.53963183459 1519.18930131986 1833.98120306597 2077.13975293475 1579.2814530507 1980.9631397282 1745.53790739597 1787.9897580848 2870.11106761832 2095.65939873361 1013.91516390813 1416.63323181564 1790.21667938545 9910.08546997753 2151.76872328894 1931.18277476811 1246.5697934647 1998.34839366694 2040.93322069402 1931.18277476811 1466.8565461316 1277.47818866524 1440.58429491084 1552.62723786506 1557.08178693216 1365.04211808478
"HOOK3" 1040.92388877414 739.5747426403 985.940117065547 1082.17136946811 478.023960584659 968.255326907645 1594.41775149826 1788.95845453212 405.162476448857 1857.99995511392 346.833987647793 566.535271289286 346.833987647793 326.083598515428 1037.14631961576 1122.536281058 1456.54652513737 1044.91821193372 1273.10051138257 1273.10051138257 1083.54565575135 1504.38273193085 1511.9409144356 903.829345351539 879.223466127153 1433.48049597179 3865.30849403746 2132.05321915796 927.055216389682 1316.16802648286 1738.14553602751 1748.01319330259 1303.47524472785 1200.02360998784 1093.51828464187 1052.43346450597 282.029571317162 1138.77047826876 1651.11701660248
"HPD" 8411.75813953009 6163.83000342363 3020.75468412524 5602.23617606964 3891.41938180447 6547.5525806601 4176.4035220218 6978.07194985315 4963.41838925532 6978.07194985315 6060.56168068006 5344.42484201309 5173.64712082504 8759.26974797116 7112.87571856216 6442.67487787261 8314.39196243855 6491.39602133268 9657.49368587389 8115.82095509499 7057.93520355217 1515.87525708976 7534.83878968271 6978.07194985315 1537.39791122697 6342.84576840886 15599.0953722962 12507.6390085333 6547.5525806601 7167.34993400336 9910.08546997753 10771.7356905232 9073.73700173833 9311.82929500013 9311.82929500013 9413.25491447008 8115.82095509499 7057.93520355217 10192.736773892
"HPGDS" 2721.00360911703 1976.59387924301 2840.2370681511 3133.77292860817 2002.50552525682 2020.74228474194 2344.90467421727 2574.48407496305 1868.94573627974 2723.68142769202 2381.23972842501 2295.86646745521 2467.08382034794 2802.30692657471 2544.46800371449 2764.53060033882 3296.07552158258 2380.09745555542 3638.70852848305 2438.80608060159 2083.08367711633 4673.12371553601 2463.45525608863 1688.46959311749 1546.37475331265 3193.94892458089 13050.7895269631 8759.26974797116 2336.07654148064 6268.13301013406 2605.36674863737 2445.74314919746 1969.22020018557 2251.22927095226 3182.56150833892 2622.16335781511 2250.3665138498 2243.70245752613 2572.42367363691
"HPRT1" 1234.94318237818 1273.46885470906 1514.05831777804 1441.25902112864 1168.96504265664 1017.30995134376 1398.24153817767 1510.25217474774 1059.62265530968 1795.11994519302 950.851114617547 902.362390832947 1112.43943472105 1427.23136677334 1152.34554920863 1226.70800019533 1775.26963179604 1147.46938715137 1469.40370943001 1354.67306371055 1087.2401672621 1216.53079945722 1381.25254285459 977.951659222973 1315.82210168087 1653.94487933882 4441.42285010374 1988.3253805493 1396.90082162754 1262.73771873841 1456.54652513737 1522.41253241513 1718.87745581922 1242.74463182672 1233.6949137531 1312.061513525 1153.10303790952 1079.67195657693 1249.99073676749
"HRAS" 3456.60718439927 4307.28820721178 4482.73786627508 4814.83477386203 3774.27941281624 4176.4035220218 4558.74207665219 3696.99136631145 3865.30849403746 3456.60718439927 4963.41838925532 5203.34734565998 8002.85056330919 8623.06579400443 5468.80359133711 8115.82095509499 9311.82929500013 4849.58226062722 9413.25491447008 3865.30849403746 4849.58226062722 4522.16682674863 4608.80536711974 4767.61107068391 4767.61107068391 3082.86694349911 1607.39659273445 2799.56678621515 4558.74207665219 4264.98385115032 3879.14485872841 3433.83391484179 5203.34734565998 3317.03644199803 4404.41221861766 3996.53764949367 3854.41623212313 3647.67553899095 3066.71883591734
"HRH1" 1087.2401672621 853.268902920141 566.535271289286 761.834337030084 1277.84613531167 985.940117065547 1691.41378482901 1271.46830111061 1185.57615266096 1254.90446218599 997.784300044539 1104.09751221888 895.692176181837 742.867107949408 923.983705103558 857.73785636687 905.822968790146 1141.47544957537 903.050317089248 1327.85624856186 1023.67944115838 1706.39055305682 1215.32458800472 693.049710623702 705.832072067148 1139.30015055759 1562.3160686718 1114.49791218533 887.134820811502 1238.57230693049 1422.965643652 1222.73139300229 959.001935279128 1068.7547904298 491.546072769115 504.432731608957 684.553490758135 720.441101970999 1412.94514436995
